targetDt	movieCd	audiCnt	audiAcc	salesAmt	salesAcc	movieNm
20120318	20124932	8210	29301	62525000	220788000	저스티스
20120317	20124050	249222	1365735	1939644000	10416264500	화차
20120317	20124666	89911	162637	686720000	1230294500	크로니클
20120317	20124629	82045	608019	689537500	5412012500	존 카터: 바숨 전쟁의 서막 
20120317	20111774	62392	123197	473103000	913082500	가비
20120317	20124874	50602	128989	388353000	974294000	서약
20120317	20113916	39382	1636875	305583000	12533607000	러브픽션
20120317	20124096	35528	706153	278345500	5383896000	디스 민즈 워
20120317	20124074	30035	46577	238452500	341614500	건축학개론
20120317	20113557	15080	4669658	119233500	36157270500	범죄와의 전쟁: 나쁜놈들 전성시대
20120317	20124932	10122	21091	77712000	158263000	저스티스
20120316	20124050	99219	1116513	766514500	8476620500	화차
20120316	20124666	36861	72726	285554500	543574500	크로니클
20120316	20111774	30290	60805	224698500	439979500	가비
20120316	20124874	23421	78387	182994500	585941000	서약
20120316	20124629	22261	525974	193306000	4722475000	존 카터: 바숨 전쟁의 서막 
20120316	20113916	18489	1597493	140547500	12228024000	러브픽션
20120316	20124096	15617	670625	122406000	5105550500	디스 민즈 워
20120316	20113557	7923	4654578	60616000	36038037000	범죄와의 전쟁: 나쁜놈들 전성시대
20120316	20124932	6073	10969	46247000	80551000	저스티스
20120316	20112808	931	7356	7835900	59762800	말하는 건축가
20120315	20124050	67199	1017294	483404500	7710106000	화차
20120315	20124666	31489	35865	229475500	258020000	크로니클
20120315	20111774	23878	30515	166451500	215281000	가비
20120315	20124874	16647	54966	119657000	402946500	서약
20120315	20124629	14981	503713	127131000	4529169000	존 카터: 바숨 전쟁의 서막 
20120315	20113916	13765	1579004	98389500	12087476500	러브픽션
20120315	20124096	9746	655008	71156000	4983144500	디스 민즈 워
20120315	20113557	5775	4646655	41608000	35977421000	범죄와의 전쟁: 나쁜놈들 전성시대
20120315	20124932	4592	4896	32176000	34304000	저스티스
20120315	20124074	2955	15944	16313000	100104000	건축학개론
20120314	20124050	102002	950095	743557000	7226701500	화차
20120314	20124874	37219	38319	275989500	283289500	서약
20120314	20113916	26970	1565239	195294500	11989087000	러브픽션
20120314	20124629	24719	488732	216446500	4402038000	존 카터: 바숨 전쟁의 서막 
20120314	20124096	21728	645262	158560000	4911988500	디스 민즈 워
20120314	20113557	11319	4640880	82524000	35935813000	범죄와의 전쟁: 나쁜놈들 전성시대
20120314	20124074	7594	12989	53834000	83791000	건축학개론
20120314	20113918	2199	110783	14291500	846519400	아티스트
20120314	20113743	1612	4053696	10772500	30103427000	댄싱퀸
20120314	20110249	1527	1610324	10794000	11749916000	하울링
20120313	20124050	74650	848093	539316500	6483144500	화차
20120313	20113916	22293	1538269	159066000	11793792500	러브픽션
20120313	20124629	22172	464013	196374500	4185591500	존 카터: 바숨 전쟁의 서막 
20120313	20124096	16735	623534	120849000	4753428500	디스 민즈 워
20120313	20113557	11153	4629561	79817500	35853289000	범죄와의 전쟁: 나쁜놈들 전성시대
20120313	20124074	5395	5395	29957000	29957000	건축학개론
20120313	20110249	2075	1608797	14693000	11739122000	하울링
20120313	20124449	1984	161489	14330500	1206802500	세이프 하우스
20120313	20113743	1872	4052084	12195500	30092654500	댄싱퀸
20120313	20124726	1658	35230	10929000	237923500	스탠리의 도시락 
20120312	20124050	78174	773443	568510000	5943828000	화차
20120312	20124629	25175	441841	222475000	3989217000	존 카터: 바숨 전쟁의 서막 
20120312	20113916	23566	1515976	170307500	11634726500	러브픽션
20120312	20124096	17260	606799	125471000	4632579500	디스 민즈 워
20120312	20113557	12202	4618408	87816000	35773471500	범죄와의 전쟁: 나쁜놈들 전성시대
20120312	20110249	2100	1606722	14979500	11724429000	하울링
20120312	20113743	2087	4050212	14048000	30080459000	댄싱퀸
20120312	20124449	1900	159505	13524500	1192472000	세이프 하우스
20120312	20124726	1611	33572	10755000	226994500	스탠리의 도시락 
20120312	20124420	1516	588208	11064500	4366945500	맨 온 렛지
20120311	20124050	240034	695269	1861412500	5375318000	화차
20120311	20124629	154773	416666	1367579000	3766742000	존 카터: 바숨 전쟁의 서막 
20120311	20113916	91615	1492410	721040500	11464419000	러브픽션
20120311	20124096	56209	589539	438848000	4507108500	디스 민즈 워
20120311	20113557	35793	4606206	282521500	35685655500	범죄와의 전쟁: 나쁜놈들 전성시대
20120311	20124726	12674	31961	80586500	216239500	스탠리의 도시락 
20120311	20113920	10979	749909	76686000	5435826500	토르: 마법망치의 전설
20120311	20110249	9714	1604622	71677500	11709449500	하울링
20120311	20113743	5937	4048125	44137000	30066411000	댄싱퀸
20120311	20124449	5416	157605	42827500	1178947500	세이프 하우스
20120310	20124050	267874	455235	2093758000	3513905500	화차
20120310	20124629	165998	261893	1493876500	2399163000	존 카터: 바숨 전쟁의 서막 
20120310	20113916	114390	1400795	904312000	10743378500	러브픽션
20120310	20124096	63829	533330	500955500	4068260500	디스 민즈 워
20120310	20113557	40587	4570413	322044500	35403134000	범죄와의 전쟁: 나쁜놈들 전성시대
20120310	20110249	11275	1594908	83412500	11637772000	하울링
20120310	20124726	10107	19287	70973500	135653000	스탠리의 도시락 
20120310	20113920	9710	738930	65792000	5359140500	토르: 마법망치의 전설
20120310	20124449	7062	152189	56361000	1136120000	세이프 하우스
20120310	20124420	6620	581449	50695000	4315760000	맨 온 렛지
20120309	20124050	106120	187361	826644000	1420147500	화차
20120309	20124629	50567	95895	474396000	905286500	존 카터: 바숨 전쟁의 서막 
20120309	20113916	48928	1286405	380182500	9839066500	러브픽션
20120309	20124096	27102	469501	211755000	3567305000	디스 민즈 워
20120309	20113557	18354	4529826	141179000	35081089500	범죄와의 전쟁: 나쁜놈들 전성시대
20120309	20110249	3657	1583633	26777500	11554359500	하울링
20120309	20124449	3010	145127	23244000	1079759000	세이프 하우스
20120309	20113743	2810	4035586	20224000	29973847000	댄싱퀸
20120309	20124420	2544	574829	19383500	4265065000	맨 온 렛지
20120309	20124609	2502	122341	19286000	910378500	액트 오브 밸러: 최정예 특수부대 
20120308	20124050	74855	81241	545624000	593503500	화차
20120308	20124629	41747	45328	378683500	430890500	존 카터: 바숨 전쟁의 서막 
20120308	20113916	38741	1237477	279237000	9458884000	러브픽션
20120308	20124096	18608	442399	134939500	3355550000	디스 민즈 워
20120308	20113557	14481	4511472	104160500	34939910500	범죄와의 전쟁: 나쁜놈들 전성시대
20120308	20110249	3248	1579976	23100000	11527582000	하울링
20120308	20113743	2757	4032776	17843500	29953623000	댄싱퀸
20120308	20124449	2443	142117	17577000	1056515000	세이프 하우스
20120308	20124420	1894	572285	13619500	4245681500	맨 온 렛지
20120308	20113912	1820	122937	12434000	918604000	철의 여인
20120307	20113916	54365	1198736	395630000	9179647000	러브픽션
20120307	20124096	27873	423791	203508500	3220610500	디스 민즈 워
20120307	20113557	19991	4496991	144358000	34835750000	범죄와의 전쟁: 나쁜놈들 전성시대
20120307	20110249	7651	1576728	55089500	11504482000	하울링
20120307	20124449	6999	139674	49880000	1038938000	세이프 하우스
20120307	20124420	6178	570391	44975000	4232062000	맨 온 렛지
20120307	20113743	5405	4030019	36411500	29935779500	댄싱퀸
20120307	20124609	5401	118029	38811000	877998000	액트 오브 밸러: 최정예 특수부대 
20120307	20124629	2881	3581	41007000	52207000	존 카터: 바숨 전쟁의 서막 
20120307	20113918	2552	94799	18059500	725798900	아티스트
20120306	20113916	59732	1144371	434762500	8784017000	러브픽션
20120306	20124096	28682	395918	208721500	3017102000	디스 민즈 워
20120306	20113557	22166	4477000	159693500	34691392000	범죄와의 전쟁: 나쁜놈들 전성시대
20120306	20110249	8531	1569077	61514000	11449392500	하울링
20120306	20124449	7804	132675	56221000	989058000	세이프 하우스
20120306	20124420	6441	564213	46815500	4187087000	맨 온 렛지
20120306	20124609	5994	112628	42756500	839187000	액트 오브 밸러: 최정예 특수부대 
20120306	20113743	5806	4024614	39209500	29899368000	댄싱퀸
20120306	20113912	2691	118829	18186000	890460500	철의 여인
20120306	20111774	2629	3781	20214000	29770000	가비
20120305	20113916	61999	1084639	449881000	8349254500	러브픽션
20120305	20124096	26954	367236	196374500	2808380500	디스 민즈 워
20120305	20113557	22662	4454834	164805500	34531698500	범죄와의 전쟁: 나쁜놈들 전성시대
20120305	20110249	9004	1560546	64442500	11387878500	하울링
20120305	20124449	7841	124871	56356000	932837000	세이프 하우스
20120305	20124420	7053	557772	51506000	4140271500	맨 온 렛지
20120305	20124609	6023	106634	43259500	796430500	액트 오브 밸러: 최정예 특수부대 
20120305	20113743	5536	4018808	37734000	29860158500	댄싱퀸
20120305	20113912	2510	116138	17094000	872274500	철의 여인
20120305	20113918	2405	89777	17096000	690476900	아티스트
20120304	20113916	200627	1022640	1579804500	7899373500	러브픽션
20120304	20124096	81789	340282	634865000	2612006000	디스 민즈 워
20120304	20113557	71490	4432172	563184000	34366893000	범죄와의 전쟁: 나쁜놈들 전성시대
20120304	20110249	40596	1551542	299125000	11323436000	하울링
20120304	20124420	25861	550719	196430500	4088765500	맨 온 렛지
20120304	20124449	23796	117030	180894500	876481000	세이프 하우스
20120304	20113920	19702	727423	138470000	5280779500	토르: 마법망치의 전설
20120304	20124609	19623	100611	147491000	753171000	액트 오브 밸러: 최정예 특수부대 
20120304	20113743	19227	4013272	143983500	29822424500	댄싱퀸
20120304	20124551	10503	46448	111388000	487325000	휴고
20120303	20113916	247097	822013	1957940500	6319569000	러브픽션
20120303	20124096	90165	258493	702965000	1977141000	디스 민즈 워
20120303	20113557	83855	4360682	666546500	33803709000	범죄와의 전쟁: 나쁜놈들 전성시대
20120303	20110249	45631	1510946	337320500	11024311000	하울링
20120303	20124449	33494	93234	248858000	695586500	세이프 하우스
20120303	20124420	31541	524858	241606000	3892335000	맨 온 렛지
20120303	20124609	23486	80988	178242500	605680000	액트 오브 밸러: 최정예 특수부대 
20120303	20113743	23039	3994045	173790000	29678441000	댄싱퀸
20120303	20113920	20048	707721	139516000	5142309500	토르: 마법망치의 전설
20120303	20124551	10700	35945	113391500	375937000	휴고
20120302	20113916	125295	574916	985259000	4361628500	러브픽션
20120302	20124096	42363	168328	330935000	1274176000	디스 민즈 워
20120302	20113557	41015	4276827	320598000	33137162500	범죄와의 전쟁: 나쁜놈들 전성시대
20120302	20110249	18810	1465315	140094500	10686990500	하울링
20120302	20124420	14072	493317	107429500	3650729000	맨 온 렛지
20120302	20124449	13756	59740	105641000	446728500	세이프 하우스
20120302	20124609	11831	57502	90399500	427437500	액트 오브 밸러: 최정예 특수부대 
20120302	20113743	10531	3971006	78405500	29504651000	댄싱퀸
20120302	20113912	3737	98143	28973000	733104500	철의 여인
20120302	20113918	3728	73692	29377000	564954900	아티스트
20120301	20113916	271196	449621	2103120000	3376369500	러브픽션
20120301	20124096	88217	125965	674917500	943241000	디스 민즈 워
20120301	20113557	85699	4235812	674763000	32816564500	범죄와의 전쟁: 나쁜놈들 전성시대
20120301	20110249	63310	1446505	449950000	10546896000	하울링
20120301	20113920	45141	684270	314901500	4977760500	토르: 마법망치의 전설
20120301	20124420	43874	479245	326020500	3543299500	맨 온 렛지
20120301	20124449	32039	45984	242621000	341087500	세이프 하우스
20120301	20113743	30691	3960475	224437500	29426245500	댄싱퀸
20120301	20124609	25693	45671	192778000	337038000	액트 오브 밸러: 최정예 특수부대 
20120301	20124738	17287	26285	119120000	176837500	돌아온 파워레인저 미라클포스
20120229	20113916	165606	178425	1188449500	1273249500	러브픽션
20120229	20113557	38749	4150113	281910000	32141801500	범죄와의 전쟁: 나쁜놈들 전성시대
20120229	20124096	35337	37748	250591500	268323500	디스 민즈 워
20120229	20110249	33126	1383195	223724000	10096946000	하울링
20120229	20124420	23859	435371	165004500	3217279000	맨 온 렛지
20120229	20113920	16990	639129	109128000	4662859000	토르: 마법망치의 전설
20120229	20113743	14842	3929784	100790000	29201808000	댄싱퀸
20120229	20124609	14145	19978	99483000	144260000	액트 오브 밸러: 최정예 특수부대 
20120229	20124449	13945	13945	98466500	98466500	세이프 하우스
20120229	20124738	7961	8998	51495500	57717500	돌아온 파워레인저 미라클포스
20120228	20110249	48501	1350069	336425500	9873222000	하울링
20120228	20113557	46185	4111364	339922500	31859891500	범죄와의 전쟁: 나쁜놈들 전성시대
20120228	20124420	36726	411512	260378000	3052274500	맨 온 렛지
20120228	20113743	26492	3914942	181673000	29101018000	댄싱퀸
20120228	20113920	20119	622139	131942000	4553731000	토르: 마법망치의 전설
20120228	20124746	12420	167019	109792500	1549258500	언더월드 4: 어웨이크닝
20120228	20113912	11429	78509	80719500	585284000	철의 여인
20120228	20113982	8038	74794	51852500	515231500	레전드 오브 래빗
20120228	20100215	6749	979966	59215000	9091233000	점박이:한반도의 공룡3D
20120228	20124021	6157	291707	43912500	2195227500	더 그레이
20120227	20110249	49070	1301568	345849000	9536796500	하울링
20120227	20113557	48141	4065179	356844500	31519969000	범죄와의 전쟁: 나쁜놈들 전성시대
20120227	20124420	37422	374786	266557000	2791896500	맨 온 렛지
20120227	20113743	24850	3888450	173510000	28919345000	댄싱퀸
20120227	20113920	15299	602020	103449500	4421789000	토르: 마법망치의 전설
20120227	20124746	13223	154599	117848000	1439466000	언더월드 4: 어웨이크닝
20120227	20113912	10127	67080	70253000	504564500	철의 여인
20120227	20113535	6244	3442415	43242000	25810410500	부러진 화살
20120227	20113982	6211	66756	41340500	463379000	레전드 오브 래빗
20120227	20124021	6188	285550	44270500	2151315000	더 그레이
20120226	20113557	137327	4017038	1088976500	31163124500	범죄와의 전쟁: 나쁜놈들 전성시대
20120226	20110249	129081	1252498	960373000	9190947500	하울링
20120226	20124420	102625	337364	782119000	2525339500	맨 온 렛지
20120226	20113743	60251	3863600	448513500	28745835000	댄싱퀸
20120226	20113920	39816	586721	291724500	4318339500	토르: 마법망치의 전설
20120226	20124746	38301	141376	358997000	1321618000	언더월드 4: 어웨이크닝
20120226	20100215	21567	967168	204313000	8978200000	점박이:한반도의 공룡3D
20120226	20113912	17961	56953	137575000	434311500	철의 여인
20120226	20113982	16852	60545	121885500	422038500	레전드 오브 래빗
20120226	20124021	15896	279362	122737000	2107044500	더 그레이
20120225	20113557	154014	3879711	1229150000	30074148000	범죄와의 전쟁: 나쁜놈들 전성시대
20120225	20110249	140143	1123417	1042493000	8230574500	하울링
20120225	20124420	110117	234739	844790000	1743220500	맨 온 렛지
20120225	20113743	64782	3803349	483756000	28297321500	댄싱퀸
20120225	20124746	43897	103075	418457500	962621000	언더월드 4: 어웨이크닝
20120225	20113920	40586	546905	291493000	4026615000	토르: 마법망치의 전설
20120225	20113912	19973	38992	154928500	296736500	철의 여인
20120225	20100215	18329	945601	172601000	8773887000	점박이:한반도의 공룡3D
20120225	20124021	17696	263466	137023500	1984307500	더 그레이
20120225	20113982	17048	43693	120377500	300153000	레전드 오브 래빗
20120224	20110249	65163	983274	480680000	7188081500	하울링
20120224	20113557	64497	3725697	508636500	28844998000	범죄와의 전쟁: 나쁜놈들 전성시대
20120224	20124420	49533	124622	378222500	898430500	맨 온 렛지
20120224	20113743	29833	3738567	217628000	27813565500	댄싱퀸
20120224	20124746	21562	59178	203563500	544163500	언더월드 4: 어웨이크닝
20120224	20113920	16963	506319	111677000	3735122000	토르: 마법망치의 전설
20120224	20113912	10116	19019	78242000	141808000	철의 여인
20120224	20113982	8738	26645	56445000	179775500	레전드 오브 래빗
20120224	20124021	8354	245770	64523500	1847284000	더 그레이
20120224	20113535	8094	3407594	60350500	25549825000	부러진 화살
20120223	20110249	59220	918111	414871000	6707401500	하울링
20120223	20113557	54398	3661200	403179000	28336361500	범죄와의 전쟁: 나쁜놈들 전성시대
20120223	20124420	38188	75089	271772500	520208000	맨 온 렛지
20120223	20113743	26167	3708734	181335500	27595937500	댄싱퀸
20120223	20124746	18645	37616	167538500	340600000	언더월드 4: 어웨이크닝
20120223	20113920	16840	489356	111686000	3623445000	토르: 마법망치의 전설
20120223	20113912	8690	8903	61866000	63566000	철의 여인
20120223	20113982	8234	17907	54707500	123330500	레전드 오브 래빗
20120223	20124021	7857	237416	56103000	1782760500	더 그레이
20120223	20113535	6827	3399500	49090000	25489474500	부러진 화살
20120222	20110249	63585	858891	447377500	6292530500	하울링
20120222	20113557	55947	3606802	412946500	27933182500	범죄와의 전쟁: 나쁜놈들 전성시대
20120222	20124420	28012	36901	201023500	248435500	맨 온 렛지
20120222	20113743	26504	3682567	184126000	27414602000	댄싱퀸
20120222	20124746	18357	18971	168949500	173061500	언더월드 4: 어웨이크닝
20120222	20113920	16536	472516	110082500	3511759000	토르: 마법망치의 전설
20120222	20124021	9544	229559	68848500	1726657500	더 그레이
20120222	20113535	8417	3392673	59179000	25440384500	부러진 화살
20120222	20100215	4804	918447	42374000	8522435000	점박이:한반도의 공룡3D
20120222	20113982	4663	9673	31125500	68623000	레전드 오브 래빗
20120221	20110249	72943	795306	514897000	5845153000	하울링
20120221	20113557	63322	3550855	468248500	27520236000	범죄와의 전쟁: 나쁜놈들 전성시대
20120221	20113743	31771	3656063	220170500	27230476000	댄싱퀸
20120221	20113920	22290	455980	149812500	3401676500	토르: 마법망치의 전설
20120221	20124021	17482	220015	125426500	1657809000	더 그레이
20120221	20113535	14624	3384256	103296000	25381205500	부러진 화살
20120221	20113975	9613	91052	68287000	671090000	우먼 인 블랙
20120221	20113890	7682	95718	57857000	740786500	고스트 라이더 : 복수의 화신
20120221	20100215	7263	913643	61766000	8480061000	점박이:한반도의 공룡3D
20120221	20113643	4234	575256	27865000	3919600500	파파
20120220	20110249	76849	722363	546574500	5330256000	하울링
20120220	20113557	67590	3487533	500691500	27051987500	범죄와의 전쟁: 나쁜놈들 전성시대
20120220	20113743	29736	3624292	207271500	27010305500	댄싱퀸
20120220	20124021	17849	202533	128583500	1532382500	더 그레이
20120220	20113920	17334	433690	118021500	3251864000	토르: 마법망치의 전설
20120220	20113535	14522	3369632	103165000	25277909500	부러진 화살
20120220	20113975	9687	81439	69064500	602803000	우먼 인 블랙
20120220	20113890	8250	88036	61938000	682929500	고스트 라이더 : 복수의 화신
20120220	20100215	5402	906380	46695500	8418295000	점박이:한반도의 공룡3D
20120220	20113643	4276	571022	27693500	3891735500	파파
20120219	20110249	199175	645514	1491256500	4783681500	하울링
20120219	20113557	196512	3419943	1557685500	26551296000	범죄와의 전쟁: 나쁜놈들 전성시대
20120219	20113743	68244	3594556	508140000	26803034000	댄싱퀸
20120219	20113920	68242	416356	521384500	3133842500	토르: 마법망치의 전설
20120219	20124021	56769	184684	435666500	1403799000	더 그레이
20120219	20113535	38079	3355110	290051000	25174744500	부러진 화살
20120219	20100215	36887	900978	348227000	8371599500	점박이:한반도의 공룡3D
20120219	20113890	25923	79786	205930000	620991500	고스트 라이더 : 복수의 화신
20120219	20113975	18927	71752	142446500	533738500	우먼 인 블랙
20120219	20113643	8884	566746	62967500	3864042000	파파
20120218	20110249	224549	446339	1687411500	3292425000	하울링
20120218	20113557	215312	3223431	1717703500	24993610500	범죄와의 전쟁: 나쁜놈들 전성시대
20120218	20113743	76874	3526312	575654000	26294894000	댄싱퀸
20120218	20113920	67578	348114	503764500	2612458000	토르: 마법망치의 전설
20120218	20124021	64316	127915	496826000	968132500	더 그레이
20120218	20113535	39280	3317031	300560000	24884693500	부러진 화살
20120218	20100215	29965	864091	278276000	8023372500	점박이:한반도의 공룡3D
20120218	20113890	27400	53863	219768500	415061500	고스트 라이더 : 복수의 화신
20120218	20113975	21936	52825	165354500	391292000	우먼 인 블랙
20120218	20113643	10998	557862	77471500	3801074500	파파
20120217	20110249	112931	221790	843298500	1605013500	하울링
20120217	20113557	90897	3008119	719437000	23275907000	범죄와의 전쟁: 나쁜놈들 전성시대
20120217	20113743	35750	3449438	262028500	25719240000	댄싱퀸
20120217	20124021	31140	63599	238637000	471306500	더 그레이
20120217	20113920	20840	280536	141689000	2108693500	토르: 마법망치의 전설
20120217	20113535	20565	3277751	154266000	24584133500	부러진 화살
20120217	20113975	13969	30889	104039000	225937500	우먼 인 블랙
20120217	20113890	13159	26463	102732000	195293000	고스트 라이더 : 복수의 화신
20120217	20113643	5620	546864	38390500	3723603000	파파
20120217	20100215	5100	834126	43528000	7745096500	점박이:한반도의 공룡3D
20120216	20110249	103979	108859	735723000	761715000	하울링
20120216	20113557	74788	2917222	552276000	22556470000	범죄와의 전쟁: 나쁜놈들 전성시대
20120216	20124021	32199	32459	231367500	232669500	더 그레이
20120216	20113743	31193	3413688	215591000	25457211500	댄싱퀸
20120216	20113535	17942	3257186	126298500	24429867500	부러진 화살
20120216	20113920	16518	259696	113504000	1967004500	토르: 마법망치의 전설
20120216	20113975	13589	16920	95750500	121898500	우먼 인 블랙
20120216	20113890	13001	13304	90743000	92561000	고스트 라이더 : 복수의 화신
20120216	20113643	4741	541244	31345500	3685212500	파파
20120216	20100215	3925	829026	33715500	7701568500	점박이:한반도의 공룡3D
20120215	20113557	93687	2842434	689881500	22004194000	범죄와의 전쟁: 나쁜놈들 전성시대
20120215	20113743	43391	3382495	301693000	25241620500	댄싱퀸
20120215	20113535	32078	3239244	224930500	24303569000	부러진 화살
20120215	20113643	16359	536503	111191000	3653867000	파파
20120215	20113920	14422	243178	103167000	1853500500	토르: 마법망치의 전설
20120215	20124099	7745	90257	53814000	649028000	워 호스
20120215	20124134	7563	80517	53377000	596410500	팅커 테일러 솔저 스파이
20120215	20100215	5542	825101	47946000	7667853000	점박이:한반도의 공룡3D
20120215	19990216	5071	87468	55889500	974825500	스타워즈:에피소드1 보이지 않는 위험 
20120215	20113911	3297	170814	22148000	1362881000	해피 피트 2
20120214	20113557	136732	2748747	1017029000	21314312500	범죄와의 전쟁: 나쁜놈들 전성시대
20120214	20113743	59915	3339104	418531500	24939927500	댄싱퀸
20120214	20113535	44962	3207166	317976000	24078638500	부러진 화살
20120214	20113643	21442	520144	148332500	3542676000	파파
20120214	20113920	9996	228756	69658000	1750333500	토르: 마법망치의 전설
20120214	20124099	9284	82512	63755500	595214000	워 호스
20120214	20124134	9093	72954	65226000	543033500	팅커 테일러 솔저 스파이
20120214	19990216	5726	82397	65146500	918936000	스타워즈:에피소드1 보이지 않는 위험 
20120214	20100215	4599	819559	38662500	7619907000	점박이:한반도의 공룡3D
20120214	20113911	2804	167517	18272500	1340733000	해피 피트 2
20120213	20113557	106188	2612015	787826000	20297283500	범죄와의 전쟁: 나쁜놈들 전성시대
20120213	20113743	43253	3279189	302859500	24521396000	댄싱퀸
20120213	20113535	34032	3162204	239515000	23760662500	부러진 화살
20120213	20113643	14096	498702	96347500	3394343500	파파
20120213	20124134	7426	63861	52906000	477807500	팅커 테일러 솔저 스파이
20120213	20124099	7130	73228	49436000	531458500	워 호스
20120213	20113920	6602	218760	46058500	1680675500	토르: 마법망치의 전설
20120213	19990216	4894	76671	55540500	853789500	스타워즈:에피소드1 보이지 않는 위험 
20120213	20100215	3307	814960	29717500	7581244500	점박이:한반도의 공룡3D
20120213	20113975	1547	1871	11876000	14468000	우먼 인 블랙
20120212	20113557	317125	2505827	2517620500	19509457500	범죄와의 전쟁: 나쁜놈들 전성시대
20120212	20113743	107814	3235936	804025500	24218536500	댄싱퀸
20120212	20113535	95886	3128172	720766500	23521147500	부러진 화살
20120212	20113920	94644	212158	742310000	1634617000	토르: 마법망치의 전설
20120212	20100215	58502	811653	557275500	7551527000	점박이:한반도의 공룡3D
20120212	20113643	39178	484606	277353000	3297996000	파파
20120212	19990216	23467	71777	255430500	798249000	스타워즈:에피소드1 보이지 않는 위험 
20120212	20124099	19503	66098	142421500	482022500	워 호스
20120212	20113911	16013	163186	122045500	1311667000	해피 피트 2
20120212	20124134	14561	56435	111766500	424901500	팅커 테일러 솔저 스파이
20120211	20113557	356117	2188702	2845325000	16991837000	범죄와의 전쟁: 나쁜놈들 전성시대
20120211	20113743	120618	3128122	903028000	23414511000	댄싱퀸
20120211	20113535	109925	3032286	832435500	22800381000	부러진 화살
20120211	20113920	96818	117514	744860500	892307000	토르: 마법망치의 전설
20120211	20100215	54301	753151	510248500	6994251500	점박이:한반도의 공룡3D
20120211	20113643	47619	445428	330534000	3020643000	파파
20120211	19990216	28934	48310	318574500	542818500	스타워즈:에피소드1 보이지 않는 위험 
20120211	20124099	23868	46595	176061000	339601000	워 호스
20120211	20124134	17888	41874	138226500	313135000	팅커 테일러 솔저 스파이
20120211	20113911	17377	147173	126297500	1189621500	해피 피트 2
20120210	20113557	162090	1832585	1284247000	14146512000	범죄와의 전쟁: 나쁜놈들 전성시대
20120210	20113743	57315	3007504	424340500	22511483000	댄싱퀸
20120210	20113535	54647	2922361	407854000	21967945500	부러진 화살
20120210	20113643	22510	397809	158895000	2690109000	파파
20120210	20124134	12109	23986	91202000	174908500	팅커 테일러 솔저 스파이
20120210	20124099	11315	22727	84380000	163540000	워 호스
20120210	20113920	9947	20696	70354000	147446500	토르: 마법망치의 전설
20120210	19990216	9097	19376	105056500	224244000	스타워즈:에피소드1 보이지 않는 위험 
20120210	20100215	4886	698850	43429000	6484003000	점박이:한반도의 공룡3D
20120210	20113911	3266	129796	20929500	1063324000	해피 피트 2
20120209	20113557	129643	1670495	966647000	12862265000	범죄와의 전쟁: 나쁜놈들 전성시대
20120209	20113535	49476	2867714	348327000	21560091500	부러진 화살
20120209	20113743	48230	2950189	338439500	22087142500	댄싱퀸
20120209	20113643	19794	375299	135577500	2531214000	파파
20120209	20124134	11877	11877	83706500	83706500	팅커 테일러 솔저 스파이
20120209	20124099	10906	11412	75112000	79160000	워 호스
20120209	19990216	10069	10279	116457500	119187500	스타워즈:에피소드1 보이지 않는 위험 
20120209	20113920	7697	10749	55716000	77092500	토르: 마법망치의 전설
20120209	20100215	4072	693964	35784500	6440574000	점박이:한반도의 공룡3D
20120209	20113911	2895	126530	19002500	1042394500	해피 피트 2
20120208	20113557	139713	1540852	1033523500	11895618000	범죄와의 전쟁: 나쁜놈들 전성시대
20120208	20113535	48998	2818238	343703000	21211764500	부러진 화살
20120208	20113743	46247	2901959	318156000	21748703000	댄싱퀸
20120208	20113643	20530	355505	138666000	2395636500	파파
20120208	20100215	6063	689892	55321000	6404789500	점박이:한반도의 공룡3D
20120208	20113881	5506	56315	39750000	427262500	하이힐을 신고 달리는 여자
20120208	20113911	4274	123635	32503500	1023392000	해피 피트 2
20120208	20113862	4042	2044499	29851000	17341593000	장화신은 고양이
20120208	20113653	2270	1141672	16776000	9727699000	잃어버린 세계를 찾아서 2: 신비의 섬
20120208	20112207	2244	7500179	16163500	57236878000	미션임파서블:고스트프로토콜
20120207	20113557	146121	1401139	1083252000	10862094500	범죄와의 전쟁: 나쁜놈들 전성시대
20120207	20113535	51033	2769240	358725000	20868061500	부러진 화살
20120207	20113743	46228	2855712	318401000	21430547000	댄싱퀸
20120207	20113643	20047	334975	133878500	2256970500	파파
20120207	20100215	7080	683829	61440000	6349468500	점박이:한반도의 공룡3D
20120207	20113881	5473	50809	39687500	387512500	하이힐을 신고 달리는 여자
20120207	20113862	4375	2040457	32738000	17311742000	장화신은 고양이
20120207	20113911	4118	119361	32892500	990888500	해피 피트 2
20120207	20113653	2636	1139402	18091500	9710923000	잃어버린 세계를 찾아서 2: 신비의 섬
20120207	20112207	2102	7497935	15585500	57220714500	미션임파서블:고스트프로토콜
20120206	20113557	151772	1255018	1131050500	9778842500	범죄와의 전쟁: 나쁜놈들 전성시대
20120206	20113535	49878	2718207	354428000	20509336500	부러진 화살
20120206	20113743	45116	2809484	316508500	21112146000	댄싱퀸
20120206	20113643	19190	314928	131770000	2123092000	파파
20120206	20100215	7269	676749	68354500	6288028500	점박이:한반도의 공룡3D
20120206	20113881	5090	45336	36830000	347825000	하이힐을 신고 달리는 여자
20120206	20113911	4286	115243	34657500	957996000	해피 피트 2
20120206	20113862	3886	2036082	31158000	17279004000	장화신은 고양이
